n_1	n_2	n_3	t_01	c_02	c_01
1	1	1	1493921183550	2899741242812921018	7398563870472438440
1	1	1	1493921183561	16721839430172704946	7398563870472438440
1	1	1	1493921183565	12263473985926685920	7398563870472438440
1	1	1	1493921183572	10961331361033071903	7398563870472438440
1	1	1	1493921183576	9815564106453972898	7398563870472438440
1	1	1	1493921183578	8664718901548424607	7398563870472438440
1	1	1	1493921183583	17495809769729953216	7398563870472438440
1	1	1	1493921183589	4377366221443435987	7398563870472438440
1	1	1	1493921183598	11861246454895964733	7398563870472438440
1	1	1	1493921183601	1344883075943866992	7398563870472438440
1	1	1	1493921183601	6522786257292714277	7398563870472438440
1	1	1	1493921183608	1287641214494365304	7398563870472438440
1	1	1	1493921183609	7345001977504838423	7398563870472438440
1	1	1	1493921183615	11861246454895964733	7398563870472438440
1	1	1	1493921183615	18195411621840950889	7398563870472438440
1	1	1	1493921183624	6638119784552464452	7398563870472438440
1	1	1	1493921183629	17495809769729953216	7398563870472438440
1	1	1	1493921183630	8713501508307098951	7398563870472438440
1	1	1	1493921183632	7045502298943741293	7398563870472438440
1	1	1	1493921183650	10148026698345351054	7398563870472438440
1	1	1	1493921183651	17007674655026215659	7398563870472438440
1	1	1	1493921183664	7345001977504838423	7398563870472438440
1	1	1	1493921183668	3042012465427496137	7398563870472438440
1	1	1	1493921183676	4097475738091023810	7398563870472438440
1	1	1	1493921183688	6522786257292714277	7398563870472438440
1	1	1	1493921183702	14475392532262432119	7398563870472438440
1	1	1	1493921183713	14969854389068346653	7398563870472438440
1	1	1	1493921183723	14150334376600954189	7398563870472438440
1	1	1	1493921183728	12620260354460886254	7398563870472438440
1	1	1	1493921183728	5849870178431849246	7398563870472438440
1	1	1	1493921183735	15366443481860233436	7398563870472438440
1	1	1	1493921183750	18306031108979394293	7398563870472438440
1	1	1	1493921183763	18097213305980711748	7398563870472438440
1	1	1	1493921183766	16049622100076919560	7398563870472438440
1	1	1	1493921183772	14915222074835477356	7398563870472438440
1	1	1	1493921183777	6522786257292714277	7398563870472438440
1	1	1	1493921183786	18195411621840950889	7398563870472438440
1	1	1	1493921183794	8663217795759262372	7398563870472438440
1	1	1	1493921183798	6895642774981531100	7398563870472438440
1	1	1	1493921191524	14839134753992642835	16187724360871770155
1	1	1	1493921191681	7045502298943741293	16187724360871770155
10	1	1	1493921191767	7423276310047235352	16187724360871770155
1	1	1	1493921191776	6895642774981531100	16187724360871770155
1	1	1	1493921193504	18195411621840950889	14923166168076126516
1	1	1	1493921193531	9740760642679584529	14923166168076126516
1	1	1	1493921193644	4477716336205849670	14923166168076126516
1	1	1	1493921193723	10961331361033071903	14923166168076126516
1	1	1	1493921193776	4477716336205849670	14923166168076126516
1	1	1	1493921194600	1278009600332846752	14147870676822437389
1	1	1	1493921194686	13336366119309098504	14147870676822437389
20.5	1	1	1493921194724	8664718901548424607	14147870676822437389
1	1	1	1493921194792	579057270793138854	14147870676822437389
1	1	1	1493921198534	8663217795759262372	16540776203194946052
1	1	1	1493921198540	8713501508307098951	16540776203194946052
1	1	1	1493921198572	10519939351144491034	16540776203194946052
1	1	1	1493921198611	13579572935873721061	16540776203194946052
1	1	1	1493921198641	3607925427713835917	16540776203194946052
1	1	1	1493921198743	4061834014911554768	16540776203194946052
1	1	1	1493921198757	3042012465427496137	16540776203194946052
1	1	1	1493921198766	6064245455908382139	16540776203194946052
1	1	1	1493921198771	3042012465427496137	16540776203194946052
1	1	1	1493921200703	10615599045097640930	9135193278891609748
1	1	1	1493921201517	9251736475003204106	14543516996716080091
1	1	1	1493921201610	9251736475003204106	14543516996716080091
1	1	1	1493921203522	1734898348674212040	10352961099238812691
1	1	1	1493921203527	1734898348674212040	10352961099238812691
1	1	1	1493921203551	9740760642679584529	10352961099238812691
1	1	1	1493921203557	14150334376600954189	10352961099238812691
1	1	1	1493921203564	9740760642679584529	10352961099238812691
5.5	1	1	1493921203635	5849870178431849246	10352961099238812691
8.5	1	1	1493921203672	9149459308486497662	10352961099238812691
5.5	1	1	1493921203684	10220647465156007646	10352961099238812691
11.5	1	1	1493921203758	4969518460496101121	10352961099238812691
20.5	1	1	1493921203765	8664718901548424607	10352961099238812691
1	1	1	1493921204503	6715094021133272081	18326327916549456963
1	1	1	1493921204509	7045502298943741293	18326327916549456963
8.5	1	1	1493921204519	3607925427713835917	18326327916549456963
1	1	1	1493921204534	14839134753992642835	18326327916549456963
1	1	1	1493921204536	1344883075943866992	18326327916549456963
2.5	1	1	1493921204556	16049622100076919560	18326327916549456963
1	1	1	1493921204565	5757841034815720035	18326327916549456963
1	1	1	1493921204579	10298227702474230568	18326327916549456963
14.5	1	1	1493921204592	9005049657734687693	18326327916549456963
1	1	1	1493921204593	9740760642679584529	18326327916549456963
10	1	1	1493921204597	18306031108979394293	18326327916549456963
2.5	1	1	1493921204622	10503830746502467854	18326327916549456963
13	1	1	1493921204648	12620260354460886254	18326327916549456963
4	1	1	1493921204666	2899741242812921018	18326327916549456963
11.5	1	1	1493921204673	4969518460496101121	18326327916549456963
5.5	1	1	1493921204674	14475392532262432119	18326327916549456963
20.5	1	1	1493921204679	8664718901548424607	18326327916549456963
1	1	1	1493921204681	10519939351144491034	18326327916549456963
1	1	1	1493921204682	18100011892246700331	18326327916549456963
7	1	1	1493921204726	11861246454895964733	18326327916549456963
16	1	1	1493921204730	13579572935873721061	18326327916549456963
8.5	1	1	1493921204732	9815564106453972898	18326327916549456963
7	1	1	1493921204744	10793114528339254987	18326327916549456963
1	1	1	1493921204752	14145455151806321586	18326327916549456963
1	1	1	1493921204767	6533556495187647291	18326327916549456963
10	1	1	1493921204768	3658400513912854540	18326327916549456963
1	1	1	1493921204769	10961331361033071903	18326327916549456963
1	1	1	1493921204782	14150334376600954189	18326327916549456963
1	1	1	1493921204789	1734898348674212040	18326327916549456963
1	1	1	1493921204791	880923349752857046	18326327916549456963
1	1	1	1493921206600	6403246868179021632	9468035747982035453
1	1	1	1493921206639	2452305234975615874	9468035747982035453
1	1	1	1493921206691	4289847496248761943	9468035747982035453
1	1	1	1493921206721	18001983805765228053	9468035747982035453
1	1	1	1493921206724	279616849842558607	9468035747982035453
1	1	1	1493921206749	5180996204344025294	9468035747982035453
1	1	1	1493921209732	10519939351144491034	11079802947699552278
1	1	1	1493921209733	6533556495187647291	11079802947699552278
1	1	1	1493921225503	1734898348674212040	14471007814836332419
1	1	1	1493921225503	18100011892246700331	14471007814836332419
1	1	1	1493921225513	14145455151806321586	14471007814836332419
20.5	1	1	1493921225558	8664718901548424607	14471007814836332419
1	1	1	1493921225657	14145455151806321586	16476611703730142904
1	1	1	1493921225666	3886609709552418490	14471007814836332419
1	1	1	1493921225719	1734898348674212040	14471007814836332419
1	1	1	1493921225768	18100011892246700331	14471007814836332419
1	1	1	1493921225785	6522786257292714277	9774546717671688079
1	1	1	1493921227509	7929648770000123965	17691395397180848738
1	1	1	1493921227512	16721839430172704946	17691395397180848738
1	1	1	1493921227557	114462917113543972	17691395397180848738
1	1	1	1493921227561	2797798859190004553	17691395397180848738
1	1	1	1493921227608	8664718901548424607	17691395397180848738
1	1	1	1493921227657	3658400513912854540	17691395397180848738
1	1	1	1493921227665	7423276310047235352	17691395397180848738
1	1	1	1493921227698	3886609709552418490	17691395397180848738
1	1	1	1493921227758	1287641214494365304	17691395397180848738
1	1	1	1493921227760	4969518460496101121	17691395397180848738
1	1	1	1493921227776	880923349752857046	17691395397180848738
1	1	1	1493921227777	12620260354460886254	17691395397180848738
1	1	1	1493921227779	14150334376600954189	17691395397180848738
1	1	1	1493921227779	2899741242812921018	17691395397180848738
1	1	1	1493921227791	14145455151806321586	17691395397180848738
20.5	1	1	1493921229591	8664718901548424607	14631111529306332097
1	1	1	1493921230539	10961331361033071903	1658095387069362437
1	1	1	1493921230540	5757841034815720035	1658095387069362437
1	1	1	1493921230542	15192125046261217567	1658095387069362437
1	1	1	1493921230570	418721401177409295	7623495715648581402
1	1	1	1493921230636	10519939351144491034	1658095387069362437
13	1	1	1493921230656	12620260354460886254	1658095387069362437
1	1	1	1493921230659	15192125046261217567	1658095387069362437
1	1	1	1493921230662	6533556495187647291	1658095387069362437
10	1	1	1493921230664	7423276310047235352	1658095387069362437
1	1	1	1493921230669	14150334376600954189	1658095387069362437
7	1	1	1493921230675	7929648770000123965	1658095387069362437
1	1	1	1493921230679	2144863439434982001	7623495715648581402
10	1	1	1493921230706	7423276310047235352	1658095387069362437
4	1	1	1493921230717	10148026698345351054	1658095387069362437
1	1	1	1493921230730	14915222074835477356	1658095387069362437
10	1	1	1493921230741	6638119784552464452	1658095387069362437
2.5	1	1	1493921230778	1287641214494365304	1658095387069362437
1	1	1	1493921231532	5757841034815720035	13552383836225667757
4	1	1	1493921231566	10128111428268873566	13552383836225667757
16	1	1	1493921231572	13579572935873721061	13552383836225667757
13	1	1	1493921231582	12620260354460886254	13552383836225667757
13	1	1	1493921231583	12620260354460886254	13552383836225667757
1	1	1	1493921231610	5757841034815720035	13552383836225667757
1	1	1	1493921231650	14915222074835477356	13552383836225667757
1	1	1	1493921231661	5757841034815720035	13552383836225667757
1	1	1	1493921231712	5757841034815720035	13552383836225667757
13	1	1	1493921231764	12620260354460886254	13552383836225667757
8.5	1	1	1493921231783	9815564106453972898	13552383836225667757
20.5	1	1	1493921232654	8664718901548424607	10218724488003186567
13	1	1	1493921232747	12620260354460886254	10218724488003186567
7	1	1	1493921232773	7929648770000123965	10218724488003186567
1	1	1	1493921237636	4969518460496101121	11079802947699552278
1	1	1	1493921240532	1734898348674212040	6979003143710250552
8.5	1	1	1493921240541	14551410799092051783	6979003143710250552
1	1	1	1493921240546	4969518460496101121	17423295066348176455
4	1	1	1493921240572	2899741242812921018	6979003143710250552
10	1	1	1493921240578	3658400513912854540	6979003143710250552
7	1	1	1493921240599	10793114528339254987	6979003143710250552
1	1	1	1493921240614	12263473985926685920	6979003143710250552
1	1	1	1493921240625	114462917113543972	17423295066348176455
1	1	1	1493921240688	15192125046261217567	6979003143710250552
1	1	1	1493921240695	8664718901548424607	17423295066348176455
1	1	1	1493921240731	1734898348674212040	6979003143710250552
1	1	1	1493921240735	2777406936536698463	6979003143710250552
20.5	1	1	1493921240755	8664718901548424607	6979003143710250552
1	1	1	1493921240780	12620260354460886254	17423295066348176455
13	1	1	1493921240785	15401426531572395691	6979003143710250552
1	1	1	1493921240787	1734898348674212040	6979003143710250552
1	1	1	1493921240787	8713501508307098951	17423295066348176455
10	1	1	1493921241505	7423276310047235352	14620314743990730042
10	1	1	1493921241519	18306031108979394293	14620314743990730042
5.5	1	1	1493921241527	14475392532262432119	14620314743990730042
1	1	1	1493921241529	3054879351439382847	14620314743990730042
13	1	1	1493921241542	12620260354460886254	14620314743990730042
11.5	1	1	1493921241555	5757841034815720035	14620314743990730042
5.5	1	1	1493921241556	14475392532262432119	14620314743990730042
8.5	1	1	1493921241565	3607925427713835917	14620314743990730042
1	1	1	1493921241566	18195411621840950889	14620314743990730042
8.5	1	1	1493921241592	9815564106453972898	14620314743990730042
1	1	1	1493921241595	18195411621840950889	14620314743990730042
5.5	1	1	1493921241597	18097213305980711748	14620314743990730042
1	1	1	1493921241612	10519939351144491034	14620314743990730042
16	1	1	1493921241615	13579572935873721061	14620314743990730042
4	1	1	1493921241618	4477716336205849670	14620314743990730042
11.5	1	1	1493921241647	5757841034815720035	14620314743990730042
2.5	1	1	1493921241662	10148026698345351054	14620314743990730042
10	1	1	1493921241665	6638119784552464452	14620314743990730042
10	1	1	1493921241666	10611007961394538213	14620314743990730042
1	1	1	1493921241672	14150334376600954189	14620314743990730042
1	1	1	1493921241672	1734898348674212040	14620314743990730042
4	1	1	1493921241689	18100011892246700331	14620314743990730042
13	1	1	1493921241704	15401426531572395691	14620314743990730042
5.5	1	1	1493921241708	5849870178431849246	14620314743990730042
4	1	1	1493921241720	18100011892246700331	14620314743990730042
11.5	1	1	1493921241731	4969518460496101121	14620314743990730042
10	1	1	1493921241754	7423276310047235352	14620314743990730042
11.5	1	1	1493921241757	5757841034815720035	14620314743990730042
1	1	1	1493921241759	14915222074835477356	14620314743990730042
1	1	1	1493921241761	6533556495187647291	14620314743990730042
1	1	1	1493921241784	18195411621840950889	14620314743990730042
11.5	1	1	1493921241792	5757841034815720035	14620314743990730042
1	1	1	1493921246602	7045502298943741293	15067506110752575671
20.5	1	1	1493921246604	8664718901548424607	15067506110752575671
10	1	1	1493921246664	3658400513912854540	15067506110752575671
1	1	1	1493921246680	14145455151806321586	15067506110752575671
1	1	1	1493921246743	6533556495187647291	15067506110752575671
1	1	1	1493921246751	7045502298943741293	15067506110752575671
11.5	1	1	1493921250675	4969518460496101121	11322272657369746551
1	1	1	1493921255502	5387231187108981576	18342870437998709278
1	1	1	1493921256541	880923349752857046	13242561197767736005
1	1	1	1493921256557	9740760642679584529	13242561197767736005
1	1	1	1493921256708	9740760642679584529	13242561197767736005
1	1	1	1493921256735	9740760642679584529	13242561197767736005
1	1	1	1493921256774	6533556495187647291	13242561197767736005
1	1	1	1493921259698	13631984110692655651	9595206736665684034
1	1	1	1493921259702	13514137305519670789	9595206736665684034
20.5	1	1	1493921259747	8664718901548424607	9595206736665684034
5.5	1	1	1493921259756	14475392532262432119	9595206736665684034
1	1	1	1493921267531	10519939351144491034	10199728453911041751
1	1	1	1493921270502	14145455151806321586	6315528173774958034
1	1	1	1493921270570	1287641214494365304	6315528173774958034
1	1	1	1493921270575	114462917113543972	6315528173774958034
1	1	1	1493921270603	5757841034815720035	6315528173774958034
