n_1	n_2	n_3	t_01	c_02	c_01
1	1	1	1493913778719	16313388004208767989	2078034422813897433
1	1	1	1493913778764	3357165528367806273	2078034422813897433
1	1	1	1493913781536	10174903411479758858	17437822299123416994
1	1	1	1493913781607	11808950333352477041	17437822299123416994
1	1	1	1493913781634	16765718956633435083	17437822299123416994
1	1	1	1493913781645	3867371903075952598	17437822299123416994
1	1	1	1493913781704	3863513930385715561	17437822299123416994
1	1	1	1493913781731	11808950333352477041	17437822299123416994
1	1	1	1493913781755	10189949036338060394	17437822299123416994
1	1	1	1493913781757	2863433269505777851	17437822299123416994
1	1	1	1493913781781	13507389809832966475	17437822299123416994
1	1	1	1493913781799	6484761099978166748	17437822299123416994
1	1	1	1493913791569	8940113311975367378	11527077109003038867
1	1	1	1493913794711	15408444236104520168	9992212117682472284
7	1	1	1493913795508	2060014406617908810	12570271300905898255
1	1	1	1493913795517	15469585505670671652	12570271300905898255
1	1	1	1493913795525	12806969774292955024	12570271300905898255
1	1	1	1493913795557	12236636630577615147	12570271300905898255
1	1	1	1493913795565	15205927435722549745	12570271300905898255
10	1	1	1493913795572	1477764694144534415	12570271300905898255
4	1	1	1493913795576	4092956285796801029	12570271300905898255
8.5	1	1	1493913795581	10492669715296545388	12570271300905898255
4	1	1	1493913795584	4862919415890873448	12570271300905898255
5.5	1	1	1493913795593	18277155309485317777	12570271300905898255
1	1	1	1493913795599	17686479970923606440	12570271300905898255
4	1	1	1493913795624	5180996204344025294	12570271300905898255
1	1	1	1493913795637	16313388004208767989	12570271300905898255
1	1	1	1493913795644	6959936082153545889	12570271300905898255
5.5	1	1	1493913795644	4659407244660662732	12570271300905898255
1	1	1	1493913795649	15408444236104520168	12570271300905898255
2.5	1	1	1493913795650	6128772998293150340	12570271300905898255
5.5	1	1	1493913795651	18277155309485317777	12570271300905898255
1	1	1	1493913795652	6959936082153545889	12570271300905898255
1	1	1	1493913795660	10693896803514645228	12570271300905898255
5.5	1	1	1493913795676	17386056714204319804	12570271300905898255
1	1	1	1493913795677	2912395007609170358	12570271300905898255
20.5	1	1	1493913795677	2665815103940912083	12570271300905898255
10	1	1	1493913795721	14485134489792817834	12570271300905898255
8.5	1	1	1493913795731	6561622699157249362	12570271300905898255
8.5	1	1	1493913795734	1801431999810370137	12570271300905898255
16	1	1	1493913795739	17182751344479566837	12570271300905898255
1	1	1	1493913795747	7175125114780964094	12570271300905898255
4	1	1	1493913795755	5671893259725896454	12570271300905898255
1	1	1	1493913795776	6757033211386309713	12570271300905898255
10	1	1	1493913795799	1477764694144534415	12570271300905898255
1	1	1	1493913800506	9644117629515919242	9474035604077411137
20.5	1	1	1493913800518	2665815103940912083	5677159200328910018
1	1	1	1493913800528	7710827543943683629	9474035604077411137
1	1	1	1493913800528	8831018917517635730	9474035604077411137
1	1	1	1493913800536	1936483604198467336	9474035604077411137
1	1	1	1493913800568	9010599618485218729	9474035604077411137
1	1	1	1493913800604	7310450648195140837	9474035604077411137
1	1	1	1493913800707	227342029213298138	9474035604077411137
1	1	1	1493913803548	2635133282250196349	11390007017001898497
11.5	1	1	1493913803614	111156138102406645	11390007017001898497
1	1	1	1493913803657	9585992973977359876	11390007017001898497
1	1	1	1493913803698	15601932158720862031	11390007017001898497
8.5	1	1	1493913803699	10727989243303980461	11390007017001898497
11.5	1	1	1493913803742	111156138102406645	11390007017001898497
20.5	1	1	1493913803756	2665815103940912083	11390007017001898497
10	1	1	1493913803758	7985670548375794668	11390007017001898497
1	1	1	1493913803762	2635133282250196349	11390007017001898497
1	1	1	1493913805508	10174903411479758858	14173870453696796423
1	1	1	1493913805620	6959936082153545889	14173870453696796423
1	1	1	1493913806614	10793114528339254987	6620255614359531576
1	1	1	1493913806746	2912395007609170358	6620255614359531576
1	1	1	1493913807673	2912395007609170358	14311353579588620155
1	1	1	1493913807695	15408444236104520168	14311353579588620155
1	1	1	1493913811543	18026620780765936790	17008751088443808400
1	1	1	1493913816554	579057270793138854	1933241178137177906
1	1	1	1493913816578	14641888346089797552	1933241178137177906
1	1	1	1493913816600	3791677220431280771	1933241178137177906
1	1	1	1493913816699	14145455151806321586	1933241178137177906
1	1	1	1493913816764	9815564106453972898	1933241178137177906
1	1	1	1493913817537	7985670548375794668	9487433404642566559
1	1	1	1493913817598	17207035804849283887	9487433404642566559
1	1	1	1493913817621	9010599618485218729	14520236728999191083
1	1	1	1493913817642	5192968964289268501	9487433404642566559
1	1	1	1493913817643	4477716336205849670	9487433404642566559
1	1	1	1493913817702	2912395007609170358	9487433404642566559
1	1	1	1493913817715	8896229822258699375	9487433404642566559
1	1	1	1493913818539	16313388004208767989	18200669999846370425
1	1	1	1493913818546	6959936082153545889	18200669999846370425
8.5	1	1	1493913818564	10492669715296545388	18200669999846370425
2.5	1	1	1493913818574	6128772998293150340	18200669999846370425
4	1	1	1493913818702	14475392532262432119	18200669999846370425
1	1	1	1493913821510	15601932158720862031	1980641485835603637
14.5	1	1	1493913821668	15318502455195899238	1980641485835603637
11.5	1	1	1493913822503	13737962370049417010	12452558649989883412
1	1	1	1493913822509	1666884223470062653	12452558649989883412
2.5	1	1	1493913822519	8486756224156356231	12452558649989883412
4	1	1	1493913822535	7265269915530262285	12452558649989883412
10	1	1	1493913822549	6648472193321585296	12452558649989883412
1	1	1	1493913822552	10693896803514645228	12452558649989883412
1	1	1	1493913822552	4862919415890873448	12452558649989883412
1	1	1	1493913822556	15601932158720862031	12452558649989883412
1	1	1	1493913822557	204655133746030986	12452558649989883412
8.5	1	1	1493913822562	2863433269505777851	12452558649989883412
4	1	1	1493913822567	17927186565659586310	12452558649989883412
7	1	1	1493913822594	4773248326628598629	12452558649989883412
1	1	1	1493913822597	8540234462524788859	12452558649989883412
1	1	1	1493913822602	10898404270943669666	12452558649989883412
4	1	1	1493913822602	7795014477960920971	12452558649989883412
10	1	1	1493913822605	7707957319478415371	12452558649989883412
7	1	1	1493913822612	5770711666981208091	12452558649989883412
1	1	1	1493913822619	11979191637953901396	12452558649989883412
2.5	1	1	1493913822651	17400593783565407178	12452558649989883412
1	1	1	1493913822659	14949130648435794949	12452558649989883412
10	1	1	1493913822680	1477764694144534415	12452558649989883412
8.5	1	1	1493913822691	15596424514926685300	12452558649989883412
1	1	1	1493913822695	2912395007609170358	12452558649989883412
16	1	1	1493913822696	17182751344479566837	12452558649989883412
5.5	1	1	1493913822698	7887512635154789052	12452558649989883412
4	1	1	1493913822700	16212571830582606286	12452558649989883412
14.5	1	1	1493913822704	15318502455195899238	12452558649989883412
11.5	1	1	1493913822719	111156138102406645	12452558649989883412
7	1	1	1493913822734	5770711666981208091	12452558649989883412
11.5	1	1	1493913822736	6484761099978166748	12452558649989883412
1	1	1	1493913822759	8540234462524788859	12452558649989883412
1	1	1	1493913822785	438027866392819997	12452558649989883412
14.5	1	1	1493913822790	11992950001255204727	12452558649989883412
1	1	1	1493913822794	8664718901548424607	12452558649989883412
4	1	1	1493913822798	17505418776363122359	12452558649989883412
1	1	1	1493913823509	8067751327973613824	15907462739603545560
1	1	1	1493913823513	280861091092090004	15907462739603545560
5.5	1	1	1493913823530	14551030199892263089	15907462739603545560
1	1	1	1493913823532	14071703705427880016	15907462739603545560
1	1	1	1493913823533	15333947143918688868	15907462739603545560
10	1	1	1493913823534	7692417240246312261	15907462739603545560
1	1	1	1493913823557	5757841034815720035	15907462739603545560
1	1	1	1493913823561	12780902200673332438	15907462739603545560
2.5	1	1	1493913823567	6128772998293150340	15907462739603545560
1	1	1	1493913823591	10354250474131609932	15907462739603545560
1	1	1	1493913823624	1282075886047801105	15907462739603545560
1	1	1	1493913823624	13986906500558465958	15907462739603545560
1	1	1	1493913823625	14719060852985699203	15907462739603545560
1	1	1	1493913823630	18037852634307533840	15907462739603545560
1	1	1	1493913823636	5962121464796762338	15907462739603545560
1	1	1	1493913823639	16022050911534123240	15907462739603545560
1	1	1	1493913823639	17667242120279006042	15907462739603545560
1	1	1	1493913823645	15601932158720862031	15907462739603545560
1	1	1	1493913823650	17438889372631961012	15907462739603545560
1	1	1	1493913823651	10693896803514645228	15907462739603545560
1	1	1	1493913823653	10354250474131609932	15907462739603545560
1	1	1	1493913823674	17495809769729953216	15907462739603545560
1	1	1	1493913823697	13986906500558465958	15907462739603545560
1	1	1	1493913823726	4836348895984765787	15907462739603545560
1	1	1	1493913823733	14334786033124835469	15907462739603545560
1	1	1	1493913823769	12236636630577615147	15907462739603545560
1	1	1	1493913823772	3090357018464442228	15907462739603545560
1	1	1	1493913823774	17667242120279006042	15907462739603545560
1	1	1	1493913823778	1477764694144534415	15907462739603545560
10	1	1	1493913824503	13507389809832966475	4777705412810650529
1	1	1	1493913824511	8439759418693557591	4777705412810650529
7	1	1	1493913824513	4061834014911554768	4777705412810650529
1	1	1	1493913824551	2912395007609170358	4777705412810650529
1	1	1	1493913824552	15408444236104520168	4777705412810650529
7	1	1	1493913824553	2060014406617908810	4777705412810650529
11.5	1	1	1493913824602	725858092493503998	4777705412810650529
5.5	1	1	1493913824603	1980840800783176306	4777705412810650529
1	1	1	1493913824610	18026620780765936790	4777705412810650529
4	1	1	1493913824680	14475392532262432119	4777705412810650529
1	1	1	1493913824704	9585992973977359876	4777705412810650529
10	1	1	1493913824772	7985670548375794668	4777705412810650529
1	1	1	1493913825517	18026620780765936790	12891012134865041614
1	1	1	1493913825530	15408444236104520168	12891012134865041614
1	1	1	1493913825560	6128772998293150340	12891012134865041614
1	1	1	1493913825598	4061834014911554768	12891012134865041614
1	1	1	1493913825615	12806969774292955024	12891012134865041614
1	1	1	1493913825621	7985670548375794668	11113785238323574001
1	1	1	1493913825656	12806969774292955024	12891012134865041614
1	1	1	1493913825662	750892775438072489	12891012134865041614
1	1	1	1493913825677	750892775438072489	12891012134865041614
1	1	1	1493913825681	1874857814475608295	12891012134865041614
1	1	1	1493913825730	17508863438096317374	12891012134865041614
1	1	1	1493913825755	12046675165848454188	12891012134865041614
1	1	1	1493913825780	9077615989125334657	12891012134865041614
1	1	1	1493913825790	7265269915530262285	12891012134865041614
1	1	1	1493913827522	15408444236104520168	10253320167915142570
8.5	1	1	1493913827616	1801431999810370137	10253320167915142570
5.5	1	1	1493913834538	2183882076818627552	3836452298237570004
1	1	1	1493913834543	2990819200303074180	3836452298237570004
1	1	1	1493913834696	16089767388187845614	3836452298237570004
8.5	1	1	1493913834696	8940113311975367378	3836452298237570004
16	1	1	1493913834734	17182751344479566837	3836452298237570004
1	1	1	1493913839532	4773248326628598629	771751661399154793
1	1	1	1493913839542	13870418494455355933	771751661399154793
1	1	1	1493913839543	14475392532262432119	771751661399154793
1	1	1	1493913839576	14763243817905105918	771751661399154793
1	1	1	1493913839609	10503878146262666097	771751661399154793
1	1	1	1493913839627	6128772998293150340	771751661399154793
1	1	1	1493913839643	10693896803514645228	771751661399154793
1	1	1	1493913839706	18277155309485317777	12308022862916793417
1	1	1	1493913839767	1477764694144534415	12308022862916793417
1	1	1	1493913839795	10503878146262666097	771751661399154793
10	1	1	1493913840500	3357165528367806273	14620314743990730042
70	1	1	1493913840500	7750113260883508388	11744608719245048742
20.5	1	1	1493913840502	2665815103940912083	16528114398950668716
4	1	1	1493913840505	13986359423697397756	16528114398950668716
1	1	1	1493913840516	13816007983256179447	16528114398950668716
1	1	1	1493913840516	17508863438096317374	14620314743990730042
1	1	1	1493913840534	12049857158653950212	14620314743990730042
1	1	1	1493913840535	10680789879338158678	14620314743990730042
1	1	1	1493913840541	14495909600080020024	16528114398950668716
11.5	1	1	1493913840554	111156138102406645	14620314743990730042
1	1	1	1493913840556	11979191637953901396	11744608719245048742
1	1	1	1493913840565	1376041864881504861	16528114398950668716
11.5	1	1	1493913840565	6484761099978166748	14620314743990730042
5.5	1	1	1493913840565	14551030199892263089	14620314743990730042
7	1	1	1493913840574	14719060852985699203	14620314743990730042
5.5	1	1	1493913840578	18277155309485317777	11744608719245048742
16	1	1	1493913840581	9544145203823252426	11744608719245048742
5.5	1	1	1493913840593	18277155309485317777	14620314743990730042
16	1	1	1493913840597	17182751344479566837	14620314743990730042
2.5	1	1	1493913840609	2322186379236917269	14620314743990730042
5.5	1	1	1493913840614	17386056714204319804	14620314743990730042
1	1	1	1493913840616	2078712661038356466	16528114398950668716
1	1	1	1493913840630	4862919415890873448	14620314743990730042
323.5	1	1	1493913840632	9010599618485218729	16528114398950668716
1	1	1	1493913840639	11979191637953901396	14620314743990730042
1	1	1	1493913840639	17686479970923606440	14620314743990730042
10	1	1	1493913840643	1477764694144534415	14620314743990730042
4	1	1	1493913840654	9849552495916499153	16528114398950668716
1	1	1	1493913840665	4862919415890873448	14620314743990730042
7	1	1	1493913840668	4061834014911554768	14620314743990730042
10	1	1	1493913840671	725858092493503998	14620314743990730042
4	1	1	1493913840671	14475392532262432119	14620314743990730042
4	1	1	1493913840673	7265269915530262285	14620314743990730042
38.5	1	1	1493913840687	11464297685141444301	14620314743990730042
1	1	1	1493913840688	10693896803514645228	14620314743990730042
1	1	1	1493913840688	15408444236104520168	14620314743990730042
10	1	1	1493913840700	7985670548375794668	14620314743990730042
8.5	1	1	1493913840700	10727989243303980461	11744608719245048742
1	1	1	1493913840704	6128772998293150340	11744608719245048742
5.5	1	1	1493913840713	10758234594700787265	11744608719245048742
7	1	1	1493913840719	14719060852985699203	14620314743990730042
5.5	1	1	1493913840722	5904984980080502274	14620314743990730042
1	1	1	1493913840730	13571941301827825144	14620314743990730042
10	1	1	1493913840732	3357165528367806273	14620314743990730042
5.5	1	1	1493913840738	10758234594700787265	11744608719245048742
